Date,low,high,open,close,volume
1426446000,286.3,287.68,286.5,287.61,186.32900000000043
1426442400,285.94,287.0,286.59,286.53,206.89733299000014
1426438800,286.01,287.49,287.45,286.69,198.94563705000016
1426435200,286.13,287.5,286.8,287.32,128.74855060000036
1426431600,286.18,287.8,287.59,286.61,124.84780000000019
1426428000,287.0,287.8,287.62,287.32,145.29566817000025
1426424400,286.39,287.7,286.73,287.51,119.24867017000064
1426420800,286.24,287.63,286.49,286.82,181.60567820999995
1426417200,285.59,286.63,285.71,286.48,99.86350000000009
1426413600,284.55,285.92,284.73,285.92,30.46780000000006
1426410000,284.82,286.05,285.65,284.84,24.407430530000028
1426406400,284.0,286.63,286.6,285.64,188.12336187000002
1426402800,286.07,286.63,286.35,286.39,94.63347523000006
1426399200,285.36,286.5,286.4,286.35,72.56516000000003
1426395600,284.71,286.6,284.84,286.5,169.83159367999997
1426392000,284.72,286.49,285.5,284.74,200.20986296000035
1426388400,284.93,285.61,285.28,285.5,158.1703041300002
1426384800,283.93,285.64,284.25,285.3,272.36436816999986
1426381200,283.56,284.74,283.74,284.28,225.4551954000002
1426377600,282.5,284.15,283.77,283.74,258.6185568400006
1426374000,283.76,285.15,284.83,283.95,224.76105001000022
1426370400,284.04,285.75,284.66,284.83,251.57842450000035
1426366800,282.39,285.19,283.22,284.66,433.10514739999763
1426363200,283.0,286.67,285.39,283.99,383.7435666899984
1426359600,284.27,288.0,284.57,285.39,432.18299746
1426356000,282.18,287.26,286.92,284.57,572.176106139996
1426352400,285.92,288.39,288.12,287.26,439.01241052999734
1426348800,287.26,289.0,287.46,288.07,361.7360851799983
1426345200,285.83,287.77,285.83,287.52,273.5729211400003
1426341600,285.32,286.13,285.99,285.59,133.09742700000012
1426338000,285.34,286.76,285.44,286.05,114.26840000000028
1426334400,283.61,287.02,284.64,285.62,295.53313156999917
1426330800,283.8,286.13,284.36,284.64,85.28116565000028
1426327200,283.07,285.2,284.73,284.36,100.18304500000008
1426323600,284.11,285.15,284.98,284.93,65.82045205000003
1426320000,284.26,285.4,285.4,284.76,91.16718078000012
1426316400,284.15,285.74,285.0,285.51,180.23627850000005
1426312800,284.0,286.17,285.95,285.0,106.71222803000015
1426309200,284.11,286.06,285.17,285.97,213.29536884000046
1426305600,283.74,287.48,283.96,285.21,422.3699911099992
1426302000,282.71,285.37,284.69,284.0,365.3047864699993
1426298400,281.47,284.75,284.39,284.62,440.86442165999756
1426294800,283.01,286.94,285.98,284.4,400.93276237999805
1426291200,280.86,286.02,284.37,285.98,895.6610850199926
1426287600,284.0,288.14,287.65,284.0,692.9213257399963
1426284000,287.57,289.26,288.47,287.57,375.4761528999998
1426280400,286.51,290.1,289.47,289.15,507.63140718999864
1426276800,287.76,289.91,287.89,289.42,397.5104395399983
1426273200,285.58,288.49,287.0,287.88,553.0645914899965
1426269600,284.86,292.5,292.5,287.0,1467.0176537599946
1426266000,291.77,292.9,292.47,292.5,319.5319674399994
1426262400,290.96,292.96,291.63,292.49,461.5716471999975
1426258800,290.08,292.82,292.25,291.58,617.275964129995
1426255200,291.45,293.55,293.32,292.09,393.1828774899993
1426251600,290.8,293.73,290.96,293.55,248.80739778000026
1426248000,289.53,291.22,290.8,290.96,256.0461568400006
1426244400,288.43,293.2,288.72,290.75,413.78631491
1426240800,287.25,291.22,290.63,288.66,204.9999732
1426237200,289.97,293.15,290.47,290.66,615.4888320599977
1426233600,288.96,291.92,290.52,290.51,519.7951739499988
1426230000,286.67,290.61,290.01,290.56,1064.8333392599943
1426226400,290.0,292.34,292.34,290.0,644.2739331699961
1426222800,292.01,294.38,294.19,292.67,555.7167642099992
1426219200,294.13,295.5,294.58,294.13,460.29052686999796
1426215600,294.25,295.1,294.3,294.76,239.7882459500001
1426212000,293.98,295.94,295.94,293.98,434.3713211799986
1426208400,295.39,296.43,295.61,295.75,298.2145082799993
1426204800,295.06,296.07,295.87,295.73,302.0965083199997
1427583600,253.04,253.63,253.37,253.52,151.99560614999976
1427580000,253.0,254.0,253.3,253.43,268.89172139999977
1427576400,252.82,254.37,253.18,253.31,439.20706311000026
1427572800,252.29,253.38,252.88,253.15,212.49249791999935
1427569200,252.1,253.01,252.99,252.84,190.22469545999934
1427565600,252.28,253.04,252.68,252.92,173.9839851199998
1427562000,252.24,252.89,252.59,252.69,217.40368871999985
1427558400,252.41,253.08,252.86,252.59,388.6446619299996
1427554800,251.5,252.98,252.57,252.7,170.36500111999976
1427551200,251.82,253.2,253.01,252.55,177.8951933099998
1427547600,251.64,253.2,252.74,253.19,135.79316366
1427544000,251.73,252.74,252.49,252.74,91.69999470999994
1427540400,252.27,254.98,254.88,252.27,180.98821494999981
1427536800,253.05,254.99,253.2,254.99,123.02752332
1427533200,253.11,254.52,253.62,253.33,139.33430251000004
1427529600,252.52,253.81,252.96,253.81,39.978512040000005
1427526000,252.5,254.3,253.64,252.98,118.38385209999997
1427522400,252.98,254.59,253.4,253.64,150.66706289000015
1427518800,250.93,254.0,251.99,253.31,758.4253440300009
1427515200,249.23,251.99,249.6,251.98,564.417162959999
1427511600,249.36,250.0,249.64,249.61,147.27633436999974
1427508000,249.03,249.82,249.25,249.44,217.9579885099999
1427504400,248.77,249.8,248.99,249.24,299.62321038999994
1427500800,247.81,249.78,247.93,249.01,529.3719240099998
1427497200,247.63,249.81,249.52,247.81,555.7992760499999
1427493600,249.2,249.94,249.62,249.63,292.05737508000004
1427490000,249.51,250.0,249.94,249.66,340.0378143500004
1427486400,249.03,250.22,249.34,249.87,505.1061568000004
1427482800,249.01,249.63,249.42,249.32,264.98668534999985
1427479200,248.63,249.64,249.33,249.25,432.7965511999996
1427475600,248.19,249.5,248.51,249.28,484.72491682000083
1427472000,248.19,249.36,248.88,248.56,337.1778104999995
1427468400,247.49,249.4,248.71,249.0,345.39804465000026
1427464800,247.22,249.5,247.75,248.78,466.04929797000017
1427461200,246.93,248.66,248.07,248.0,253.4660795999998
1427457600,246.8,249.0,248.89,248.07,285.7707602599998
1427454000,247.52,249.03,248.24,249.03,124.14415226000013
1427450400,247.93,250.54,249.36,248.24,345.00498343999976
1427446800,247.73,249.54,247.8,249.11,145.79438656000008
1427443200,247.23,249.81,249.75,247.84,219.63812564999995
1427439600,249.49,250.4,250.01,250.02,76.5445393900001
1427436000,249.01,250.4,249.34,250.01,266.3894993699994
1427432400,248.0,249.84,248.81,248.61,334.9288198700004
1427428800,247.78,249.56,248.75,248.85,406.6767778700004
1427425200,246.58,248.98,247.1,248.84,348.0786649599998
1427421600,246.44,247.58,247.1,247.17,385.58193470000043
1427418000,246.71,250.99,250.52,247.1,751.53447944
1427414400,249.73,250.99,249.76,250.86,480.2058261800005
1427410800,249.25,250.63,250.04,249.88,400.8242040199992
1427407200,247.59,250.33,249.07,249.88,829.5661909000003
1427403600,248.88,251.98,249.78,249.01,536.4634395799998
1427400000,248.77,254.17,254.17,249.78,876.0650507999978
1427396400,252.4,254.9,253.67,254.2,788.7483265100002
1427392800,251.68,253.77,252.43,253.67,1303.736109020007
1427389200,251.26,253.0,251.51,252.43,311.2799307100009
1427385600,250.33,253.1,252.56,251.52,470.07085305000004
1427382000,250.93,253.0,252.63,252.82,539.2970731300013
1427378400,251.09,253.31,253.24,252.9,516.1810301800002
1427374800,251.08,253.99,253.65,253.05,520.5869430500004
1427371200,250.63,254.53,251.46,253.86,505.44695709999974
1427367600,249.76,252.13,250.04,251.68,202.3044788999999
1427364000,249.0,251.23,251.01,250.04,252.97717284000007
1427360400,250.03,252.13,251.51,251.01,259.3765391399997
1427356800,249.53,251.61,249.53,251.41,218.6632637799998
1427353200,247.06,250.4,247.15,249.6,475.0188839200008
1427349600,246.12,247.99,247.08,247.04,248.1819338999997
1427346000,244.92,247.54,245.76,246.84,222.43014654999985
1427342400,245.34,247.18,247.07,245.74,286.4914935899999
1427338800,246.61,247.95,247.0,247.17,296.4921704199999
1427335200,245.99,247.35,246.45,247.11,256.2956991899993
1427331600,245.48,246.83,246.25,246.45,280.47773101999985
1427328000,246.3,247.99,246.99,246.34,307.31264617999926
1427324400,246.42,247.12,246.55,246.88,290.6196522099999
1427320800,246.0,247.4,246.16,246.36,516.3365733100007
1427317200,244.53,246.99,244.94,246.43,898.982747229999
1427313600,243.2,245.41,243.35,245.41,684.8843536199995
1427310000,241.59,246.87,246.1,243.51,959.6556053199986
1427306400,245.14,247.02,245.93,246.14,474.7887874899994
1427302800,243.0,248.84,248.29,245.94,717.513001729999
1427299200,246.5,249.0,248.8,248.54,546.0499618699979
1427295600,247.49,249.0,247.52,248.65,450.74239127999886
1427292000,246.5,248.11,247.03,247.54,502.2074383800001
1427288400,245.42,249.99,247.31,247.27,687.8336103699987
1427284800,244.56,247.48,246.65,247.48,321.0970938200008
1427281200,244.19,247.64,244.57,246.8,220.81756738000007
1427277600,243.6,245.58,244.02,244.52,176.24250234000016
1427274000,238.16,246.09,238.35,243.72,470.73975764999796
1427270400,234.51,239.95,238.37,238.34,542.2179061100002
1427266800,237.37,245.83,244.88,238.51,913.3284598999994
1427263200,243.63,246.07,245.41,245.09,203.86789925999983
1427259600,244.8,248.32,248.24,245.64,312.5883336500002
1427256000,247.29,249.21,249.05,248.46,206.78335394000032
1427252400,247.42,249.7,248.33,248.89,324.3914523100007
1427248800,246.02,248.65,248.47,248.49,355.0986820299996
1427245200,244.8,248.93,246.34,248.51,579.3211595099987
1427241600,245.51,248.88,246.29,246.52,490.47325118999936
1427238000,245.41,250.35,250.06,246.15,1068.9014519099983
1427234400,248.86,252.79,249.89,250.1,864.1301023299981
1427230800,248.0,250.96,248.85,249.89,889.861022339999
1427227200,248.35,253.81,248.54,248.92,1219.967163289999
1427223600,247.0,249.59,247.55,248.54,873.7897348199996
1427220000,247.04,249.37,248.03,247.55,948.3601986799969
1427216400,245.41,248.8,246.35,248.01,958.1092631399994
1427212800,245.92,249.22,246.18,246.6,1300.8669365199971
1427209200,245.01,249.0,248.01,246.32,1429.588039479997
1427205600,244.86,252.0,249.0,248.0,2738.659778800004
1427202000,247.34,257.8,256.85,249.08,1403.490652949994
1427198400,255.0,258.31,255.1,256.9,728.3739282999982
1427194800,255.0,261.79,260.78,255.13,761.3686303899973
1427191200,259.48,263.88,263.77,260.77,485.22797312000057
1427187600,263.55,265.54,265.38,263.77,88.64525863999987
1427184000,265.0,266.65,266.61,265.38,211.14979491000022
1427180400,266.07,267.73,267.16,266.56,98.55018664999993
1427176800,266.51,267.7,267.0,267.14,127.0990074499998
1427173200,266.51,267.73,267.22,267.22,103.02575039999992
1427169600,266.66,268.1,267.74,267.26,241.56489159000006
1427166000,266.51,268.0,267.29,267.86,204.46442062999992
1427162400,265.91,267.39,266.6,267.32,359.4397712300007
1427158800,266.06,268.25,268.24,266.6,263.3339229799997
1427155200,266.92,268.51,267.54,268.24,322.13826737999955
1427151600,265.31,267.85,267.41,267.53,506.1714667799988
1427148000,260.81,273.2,267.76,267.41,3073.0760644900024
1427144400,262.25,273.99,268.39,267.84,2281.512262829986
1427140800,263.09,268.87,263.51,268.47,1461.7165839399925
1427137200,262.28,265.64,265.53,263.99,698.1593163999972
1427133600,264.82,267.78,267.77,265.53,392.8807297199999
1427130000,266.03,268.39,267.78,267.74,441.2881854699999
1427126400,267.05,269.45,268.08,268.01,1126.3143159599942
1427122800,266.27,269.6,269.59,267.5,463.70512936000006
1427119200,268.93,270.3,268.96,269.59,347.7380054500004
1427115600,268.68,270.21,269.71,268.96,254.8261052999996
1427112000,268.02,270.38,270.02,269.88,239.5024736800001
1427108400,268.89,271.81,271.8,270.19,199.12401436000005
1427104800,269.87,272.4,270.09,271.8,210.27833209000005
1427101200,269.41,270.27,269.88,270.2,70.14192904000001
1427097600,269.19,270.25,270.19,269.65,62.01064281000001
1427094000,268.96,270.4,269.72,270.19,108.93585194999976
1427090400,268.91,270.27,269.82,269.72,163.25139154
1427086800,268.5,269.98,269.14,269.91,162.36866668999997
1427083200,269.12,269.82,269.38,269.3,129.42289899999975
1427079600,269.01,270.39,269.87,269.5,233.80089600000005
1427076000,269.41,270.4,270.39,269.87,327.79247815000036
1427072400,269.32,270.9,270.87,270.53,313.19125469999994
1427068800,268.92,271.6,269.25,270.95,368.06085718000077
1427065200,268.01,271.27,269.49,269.45,451.2527528399995
1427061600,268.09,269.99,268.46,269.59,345.5070005699998
1427058000,265.8,268.84,267.9,268.59,322.4810377000009
1427054400,266.94,269.34,268.01,267.96,504.3448447499989
1427050800,262.32,269.64,262.71,268.01,1092.4338857499984
1427047200,262.2,262.99,262.4,262.69,320.4800410800003
1427043600,261.65,262.59,261.81,262.59,197.58184514000004
1427040000,261.4,262.99,262.96,261.79,396.7436384499989
1427036400,261.3,263.0,262.65,262.94,164.42320727999993
1427032800,262.39,263.0,262.79,262.7,172.23179840000006
1427029200,261.49,262.99,262.21,262.5,97.74553960000021
1427025600,261.0,262.51,261.69,262.22,97.83741436000014
1427022000,261.49,262.29,262.21,261.9,39.83208063999999
1427018400,261.19,262.73,261.39,262.08,41.05852069999997
1427014800,260.69,262.07,261.08,261.36,40.135658640000045
1427011200,260.31,261.61,261.0,260.99,34.069629479999996
1427007600,260.57,261.63,261.4,261.1,78.05670672999996
1427004000,259.71,263.0,260.44,261.4,191.95855846
1427000400,260.0,261.67,261.49,260.39,236.83020390999997
1426996800,260.03,261.61,261.38,261.5,109.90718581999995
1426993200,260.2,261.71,261.05,261.13,250.84458074000042
1426989600,260.8,261.69,261.45,261.15,218.43493095999997
1426986000,261.13,261.99,261.96,261.67,143.5466362099998
1426982400,261.51,262.23,261.57,261.89,271.5075950299999
1426978800,261.41,262.22,261.63,261.9,182.33819494999992
1426975200,261.06,262.12,261.18,261.6,311.51052528999935
1426971600,259.2,261.65,261.42,261.18,398.4246894099989
1426968000,261.0,262.01,261.91,261.42,211.2778607300005
1426964400,260.85,262.34,262.04,262.08,309.77247278999977
1426960800,259.8,262.25,260.76,262.04,324.1450984499998
1426957200,260.1,261.5,260.8,260.92,307.75021599999985
1426953600,260.0,263.36,263.07,260.75,527.6081551700001
1426950000,261.92,263.07,262.81,263.07,140.03860000000017
1426946400,261.7,263.0,262.31,262.5,192.20055460000012
1426942800,261.11,263.02,261.27,262.5,255.7867997700001
1426939200,260.51,261.73,260.98,261.18,74.14994613999988
1426935600,259.14,261.86,259.91,261.02,131.5696782100001
1426932000,258.66,259.85,259.02,259.8,82.41580100000004
1426928400,257.33,259.33,257.87,259.17,88.11635570999995
1426924800,256.76,258.79,258.52,257.62,122.92384249999988
1426921200,257.01,259.49,258.53,258.62,278.59652005000027
1426917600,256.66,263.02,263.01,258.5,653.5959735000004
1426914000,262.23,263.02,262.79,262.73,139.59599999999995
1426910400,262.2,263.31,262.44,262.93,168.35734233000008
1426906800,261.32,263.62,261.66,262.45,436.8724304800002
1426903200,261.43,262.68,262.01,261.75,223.4318506900006
1426899600,261.62,263.21,262.76,262.1,229.9151945700019
1426896000,262.16,263.31,263.31,262.78,226.19408562000035
1428274800,261.01,262.0,261.12,261.47,254.70331876999927
1428271200,258.15,261.44,258.72,261.25,619.0237924800009
1428267600,258.17,258.8,258.2,258.72,269.18781259999986
1428264000,257.51,258.61,258.18,258.4,352.2708783199997
1428260400,257.95,258.25,257.98,258.05,133.7293999999999
1428256800,257.95,258.52,258.52,257.98,209.89269906999996
1428253200,258.21,258.99,258.63,258.52,483.9140000000017
1428249600,257.75,258.97,258.43,258.63,244.28509845999943
1428246000,257.99,259.0,258.0,258.44,342.2447292000004
1428242400,257.56,258.0,257.6,258.0,191.86803150999998
1428238800,257.25,258.22,257.98,257.61,144.63589267999959
1428235200,255.16,258.92,255.17,257.89,408.3579013800021
1428231600,254.53,255.16,254.53,255.16,105.17073975999995
1428228000,252.67,254.54,252.75,254.54,57.192371979999805
1428224400,252.54,253.0,252.72,252.77,31.78843843999999
1428220800,252.37,252.72,252.7,252.72,50.17030347000001
1428217200,252.4,252.7,252.57,252.7,59.736929450000034
1428213600,252.06,252.6,252.51,252.56,92.85176033999997
1428210000,252.11,253.32,252.58,252.75,219.4865116699999
1428206400,252.5,253.31,253.2,252.58,115.65858183000009
1428202800,252.53,253.35,252.88,253.21,153.10993883999964
1428199200,252.36,254.11,253.82,252.84,259.33517615999995
1428195600,253.26,254.41,253.82,253.78,165.31848132
1428192000,252.4,255.16,254.37,253.82,230.9222532199973
1428188400,253.71,254.98,254.45,254.36,183.39294723999947
1428184800,253.56,255.0,254.5,254.63,183.04617999999954
1428181200,253.71,254.85,254.56,254.5,190.75793115999966
1428177600,253.46,254.89,253.47,254.58,131.95762999999977
1428174000,253.2,254.36,253.95,253.46,247.43270397999956
1428170400,252.46,254.99,254.57,253.96,323.30674366000034
1428166800,254.31,254.97,254.88,254.31,136.6053745099999
1428163200,252.01,254.96,252.63,254.75,345.14394264999964
1428159600,252.16,253.46,253.45,252.75,146.69028313999985
1428156000,252.18,253.46,252.54,253.01,135.18463978999972
1428152400,251.26,252.74,252.49,252.54,133.70498314999978
1428148800,252.3,253.11,252.93,252.5,74.3956
1428145200,252.7,253.3,253.0,252.76,68.70849000000001
1428141600,251.51,253.26,251.8,252.75,86.15300465000006
1428138000,251.56,252.63,252.1,251.77,152.26299437000017
1428134400,252.01,252.41,252.19,252.24,66.73108458000004
1428130800,251.55,252.79,252.79,252.21,234.91646465999978
1428127200,252.28,254.79,254.16,252.78,169.43852740999984
1428123600,253.65,255.16,254.82,254.17,240.3592583900001
1428120000,254.1,255.7,255.3,254.84,196.42369365999963
1428116400,254.41,255.81,255.76,255.3,190.92819642000003
1428112800,254.4,256.6,256.38,255.76,301.35802268
1428109200,255.15,256.53,255.52,256.53,223.36174515999917
1428105600,254.4,255.83,255.0,255.52,154.09087092999965
1428102000,254.38,255.68,254.45,254.84,278.86310123999976
1428098400,254.45,255.79,254.8,254.48,290.79188385999936
1428094800,254.1,255.91,255.45,255.0,319.48579999999964
1428091200,254.73,255.8,255.02,255.7,348.9111712999997
1428087600,254.48,255.8,254.91,255.37,279.8982271500002
1428084000,254.7,255.75,255.45,255.07,343.5046675999997
1428080400,254.14,256.01,254.87,255.45,600.7286190900003
1428076800,254.33,256.52,256.31,254.87,434.0939837699997
1428073200,255.3,256.84,255.53,256.12,478.3585694199985
1428069600,254.89,256.06,255.86,255.51,321.40654035999955
1428066000,254.88,256.81,254.99,255.61,569.4547543499988
1428062400,254.14,255.49,254.47,254.95,348.4704536200001
1428058800,254.02,255.29,254.79,254.51,127.61458829999997
1428055200,254.42,257.43,256.27,254.72,219.60209442999985
1428051600,256.09,256.74,256.17,256.33,86.36134404999994
1428048000,253.78,256.8,253.84,256.21,209.11746751000393
1428044400,252.85,253.88,253.86,253.87,99.80335803999978
1428040800,252.85,253.87,253.15,253.87,154.18949920000003
1428037200,252.59,253.28,252.66,253.17,191.60606793
1428033600,252.64,254.08,253.79,252.84,361.1476008499999
1428030000,253.61,254.88,254.22,253.8,290.68114213999996
1428026400,253.76,254.69,254.37,254.2,257.5456898400003
1428022800,253.15,254.54,253.63,254.49,364.44369513000026
1428019200,253.52,254.99,254.79,253.65,205.2926535899996
1428015600,253.33,254.8,253.36,254.39,154.4529204900001
1428012000,252.38,253.52,252.8,253.36,257.7535402899999
1428008400,252.12,254.56,254.01,252.92,599.7300113399986
1428004800,252.83,254.72,254.59,254.04,504.668909909999
1428001200,252.68,255.24,253.24,254.58,873.6390608399993
1427997600,251.03,253.62,252.13,253.28,691.4507261799989
1427994000,251.1,252.49,251.98,252.12,588.0055879299996
1427990400,248.42,252.0,248.42,251.98,645.4777838699953
1427986800,248.25,248.86,248.32,248.42,369.06346597999953
1427983200,248.24,248.99,248.69,248.32,408.86916482000026
1427979600,247.53,249.0,247.55,248.62,411.4277326599995
1427976000,246.27,247.75,247.22,247.55,466.34520411000017
1427972400,247.12,247.72,247.53,247.23,77.90339999999999
1427968800,246.44,247.53,246.72,247.53,75.14129999999996
1427965200,246.06,246.99,246.09,246.34,58.304431749999985
1427961600,245.8,246.86,246.83,246.29,77.83833645999995
1427958000,246.3,247.3,246.3,246.81,169.15538143999987
1427954400,245.85,246.73,246.56,246.32,280.61931459
1427950800,246.19,248.01,247.89,246.56,400.85529753999947
1427947200,247.81,248.71,248.19,247.87,219.25652652999995
1427943600,247.71,248.99,248.01,248.26,217.8002783900004
1427940000,247.73,249.55,248.46,248.04,405.68832358
1427936400,247.31,248.99,247.69,248.47,357.82833627999963
1427932800,246.83,247.94,247.5,247.72,370.27213723999967
1427929200,246.7,248.21,247.48,247.87,799.6246424699998
1427925600,246.69,247.91,246.79,247.32,274.88795702000016
1427922000,246.56,248.22,247.24,246.8,708.1094767000004
1427918400,245.96,247.47,246.04,247.45,431.9679625100001
1427914800,244.1,247.46,244.19,246.05,747.7514163900122
1427911200,242.31,244.53,244.25,244.19,812.752007099998
1427907600,243.43,244.8,243.91,244.2,412.1012576499986
1427904000,243.0,244.48,244.46,243.29,641.7898558299984
1427900400,243.6,244.62,244.5,244.31,566.3306791999993
1427896800,243.69,244.7,243.69,244.53,515.7109118399993
1427893200,243.5,244.62,243.84,243.69,400.23955176999976
1427889600,242.68,244.09,243.5,243.9,278.91037633999997
1427886000,241.99,244.18,242.0,243.5,204.63409077999995
1427882400,241.47,242.87,241.49,242.0,220.41058925000002
1427878800,241.07,243.61,243.5,241.58,258.59331389999994
1427875200,243.1,245.43,244.65,243.43,213.66744973000004
1427871600,243.62,245.09,244.2,245.04,175.93011511000012
1427868000,242.4,245.98,245.38,244.13,432.71975087000004
1427864400,244.76,245.74,244.81,244.83,141.50980256999998
1427860800,244.27,245.41,244.9,245.05,251.71255958999987
1427857200,244.09,246.58,246.47,244.51,373.3288866199999
1427853600,245.42,246.95,245.42,246.52,246.22192530000007
1427850000,244.9,245.88,245.36,245.79,316.1701579999999
1427846400,244.48,245.71,245.5,245.43,467.5387388200049
1427842800,244.76,245.86,245.76,245.5,225.94194444999994
1427839200,245.47,246.65,246.59,245.8,283.34944902000007
1427835600,243.43,247.03,244.6,246.6,580.886744699999
1427832000,242.87,245.2,244.54,244.6,544.7028845100003
1427828400,244.27,245.75,244.82,244.58,381.2513330600001
1427824800,244.13,246.07,244.93,244.76,635.8802239399997
1427821200,244.31,246.0,245.26,244.97,402.3908059299999
1427817600,243.5,245.5,244.69,245.48,647.9961799999986
1427814000,243.85,245.19,244.99,244.92,408.5871055599993
1427810400,244.11,246.3,245.1,245.0,495.4291875600004
1427806800,243.06,245.12,244.53,244.82,225.2161945999998
1427803200,243.5,245.36,245.16,244.31,279.6450559099999
1427799600,244.22,245.52,245.52,245.17,166.6526544399998
1427796000,244.09,246.33,246.33,245.55,336.02398707000015
1427792400,246.32,249.0,247.9,246.33,214.73009507999996
1427788800,247.9,248.93,248.64,247.98,85.29205223000007
1427785200,248.34,248.82,248.43,248.62,79.64783267000006
1427781600,248.38,248.8,248.61,248.38,151.44774843999997
1427778000,247.69,248.98,248.33,248.74,328.06430624000046
1427774400,248.27,249.11,248.92,248.35,279.98544773999976
1427770800,248.64,249.8,249.69,248.92,325.35800783
1427767200,249.05,249.98,249.31,249.69,343.99713460999953
1427763600,248.76,249.49,248.9,249.32,425.8838661399997
1427760000,248.67,249.19,248.78,248.9,253.90676143000013
1427756400,248.17,249.11,248.53,248.78,419.5452855800001
1427752800,248.23,249.0,248.43,248.54,467.46968631999977
1427749200,247.97,249.59,249.41,248.47,592.9382424200005
1427745600,248.51,249.87,249.61,249.58,649.4669626599999
1427742000,247.93,250.06,248.19,249.6,871.9480707799999
1427738400,247.11,248.9,247.44,248.15,453.5081343900002
1427734800,247.13,248.17,247.14,247.54,555.0639321599998
1427731200,246.99,249.01,247.53,247.19,692.7632976099998
1427727600,247.0,249.01,247.19,247.68,520.4548975900007
1427724000,244.34,248.0,244.34,247.18,664.5987749600004
1427720400,243.99,245.14,244.18,244.45,327.32309357999947
1427716800,242.0,245.07,244.39,244.28,488.4257526800012
1427713200,243.86,245.84,245.63,243.96,184.18145085000012
1427709600,245.65,246.54,246.25,245.65,52.10130705000002
1427706000,245.82,246.47,246.03,246.29,47.59679437999996
1427702400,245.7,247.6,245.98,246.05,178.6200429499999
1427698800,245.67,246.39,246.01,245.89,83.03161516000009
1427695200,245.73,246.66,246.17,245.92,115.29842711000008
1427691600,245.94,247.62,246.26,246.06,188.9824342
1427688000,245.22,247.78,245.64,246.36,714.3850686399999
1427684400,243.68,245.73,245.63,245.45,444.22575280999973
1427680800,238.83,245.99,239.13,245.64,1303.956907819992
1427677200,237.94,242.59,242.43,239.14,868.6318916699992
1427673600,241.81,244.5,243.6,242.54,607.1362598799993
1427670000,243.14,244.52,244.3,243.69,307.91778013999914
1427666400,241.28,245.06,242.22,244.45,735.2790290099998
1427662800,241.82,244.48,243.99,242.49,462.9919488599993
1427659200,242.5,245.44,244.82,244.18,541.6779274599999
1427655600,244.6,245.99,244.87,244.71,330.16806820999994
1427652000,243.25,245.71,245.66,244.76,540.7846289699996
1427648400,244.59,246.37,244.73,245.87,274.2598333299996
1427644800,243.64,245.35,244.45,244.69,400.5058411699994
1427641200,242.24,246.37,245.91,244.46,596.8682609699997
1427637600,244.18,245.99,244.69,245.86,200.20751420000005
1427634000,243.92,246.82,245.59,244.88,151.27092498999994
1427630400,245.27,246.4,246.4,245.33,91.04456494999998
1427626800,245.26,247.37,245.53,246.35,68.19492534999996
1427623200,241.91,246.53,242.37,245.78,396.23292917999976
1427619600,241.0,247.98,247.98,242.23,753.33574751
1427616000,247.57,249.08,248.59,248.03,92.02596924999993
1427612400,248.54,249.12,248.57,248.76,43.13515677000001
1427608800,247.99,248.95,248.12,248.76,77.23972679999989
1427605200,247.01,251.64,248.83,248.3,583.8267116500008
1427601600,247.48,249.1,247.48,248.86,98.5306773099999
1427598000,247.01,248.69,248.05,247.49,338.79969099000004
1427594400,247.83,251.22,249.69,248.07,528.8222513799986
1427590800,249.69,253.76,253.22,249.73,605.2078770099962
1427587200,252.89,254.0,253.6,253.87,304.0647993099992
1428966000,225.23,227.02,227.0,225.73,494.64517352999945
1428962400,223.37,227.94,223.49,227.01,1152.4288111899982
1428958800,220.77,225.02,224.93,223.49,1338.7982694899981
1428955200,224.98,226.55,226.45,225.0,722.5105515599976
1428951600,224.38,227.52,227.0,226.45,926.5299367699967
1428948000,225.0,235.97,235.96,227.0,2146.7524681100053
1428944400,235.3,236.35,235.73,236.11,519.3665746199997
1428940800,234.76,235.95,235.44,235.74,422.0064225899987
1428937200,235.0,235.95,235.6,235.47,399.07854249999974
1428933600,235.01,236.42,236.28,235.6,437.59025835999984
1428930000,235.19,236.49,235.57,236.41,273.3312405700001
1428926400,234.88,236.42,235.06,235.57,277.1842999999998
1428922800,234.86,236.64,236.25,235.01,166.35307273000006
1428919200,235.19,236.23,235.94,236.22,111.89623050000003
1428915600,235.91,236.5,236.48,235.94,91.42689999999999
1428912000,236.11,236.67,236.54,236.46,58.434922639999975
1428908400,235.94,237.22,237.07,236.58,123.95122276000001
1428904800,236.92,237.61,237.16,237.07,211.19240000000005
1428901200,237.06,238.0,237.57,237.24,207.4887
1428897600,236.77,237.67,237.42,237.52,253.3377100899998
1428894000,237.17,238.0,237.48,237.26,529.9540529499999
1428890400,237.02,237.5,237.27,237.48,208.1194999999998
1428886800,236.7,237.49,237.2,237.32,298.1169426699996
1428883200,237.1,237.82,237.57,237.3,271.2637486899996
1428879600,237.32,238.34,238.0,237.55,330.13916408999984
1428876000,237.06,238.0,237.06,238.0,215.49786397999975
1428872400,237.06,238.0,237.49,237.06,218.96212793999993
1428868800,237.02,237.82,237.51,237.48,161.81423838999964
1428865200,237.26,237.95,237.75,237.57,207.86420000000007
1428861600,237.51,238.0,237.65,237.73,215.43699999999984
1428858000,237.19,237.75,237.53,237.57,187.0584024999998
